Area,crime_2011,crime_2021
E01002520,0.118286445,0.096790371
E01002521,0.337370242,0.3513382
E01002523,0.072039072,0.057196732
E01002525,0.076255425,0.056529112
E01002526,0.065329218,0.06336835
E01002527,0.071193144,0.061836352
E01002528,0.090479007,0.095036959
E01002529,0.109900521,0.067926045
E01002530,0.072472594,0.104735376
E01002531,0.045117429,0.044100119
E01002532,0.085342529,0.079747003
E01002533,0.042234332,0.048611111
E01002534,0.043715847,0.035549704
E01002535,0.179559571,0.101601831
E01002536,0.024613221,0.024700599
E01002537,0.058907026,0.04077593
E01002538,0.07456979,0.060226595
E01002539,0.027722772,0.021764706
E01002540,0.126627219,0.142231947
E01002541,0.064336373,0.060851927
E01002542,0.136950904,0.087958608
E01002543,0.08908046,0.063851699
E01002544,0.077560687,0.061151079
E01002545,0.119629874,0.100942127
E01002546,0.065698042,0.03974284
E01002547,0.057142857,0.057464455
E01002548,0.120023767,0.07559496
E01002549,0.061791383,0.053030303
E01002550,0.071077091,0.053092501
E01002551,0.056426332,0.060067275
E01002552,0.116572149,0.07995365
E01002553,0.084805654,0.076142132
E01002554,0.085342529,0.079747003
E01002555,0.090342679,0.057349398
E01002556,0.057988166,0.044562334
E01002557,0.066480447,0.061560834
E01002558,0.068472151,0.067934783
E01002559,0.107033639,0.071095571
E01002560,0.083528037,0.055860349
E01002561,0.066858375,0.048377581
E01002562,0.089195069,0.108797851
E01002563,0.071038251,0.051348548
E01002564,0.077736647,0.084900591
E01002565,0.064053203,0.088188976
E01002566,0.085342529,0.079747003
E01002567,0.056160458,0.070840198
E01002568,0.085342529,0.079747003
E01002569,0.06370876,0.060332542
E01002570,0.132465996,0.129981606
E01002571,0.078947368,0.041442824
E01002572,0.129404617,0.109924623
E01002573,0.105072464,0.069693095
E01002574,0.074869792,0.052173913
E01002575,0.098106713,0.067122436
E01002576,0.050429799,0.046285018
E01002577,0.076876144,0.056558363
E01002578,0.108681246,0.076015727
E01002579,0.06685879,0.056798623
E01002580,0.059120404,0.062283737
E01002581,0.053676865,0.057217848
E01002582,0.054393305,0.048780488
E01002583,0.072843823,0.071856287
E01002584,0.070381232,0.093600764
E01002585,0.092603728,0.056074766
E01002586,0.054654655,0.040361126
E01002587,0.067503925,0.073413521
E01002588,0.076314302,0.088435374
E01002589,0.19009901,0.077015164
E01002590,0.090070537,0.068768997
E01002591,0.03573487,0.034446211
E01002592,0.172604114,0.131761442
E01002593,0.073159145,0.091619627
E01002594,0.071538068,0.072222222
E01002595,0.081136951,0.065083553
E01002596,0.09572742,0.107612782
E01002598,0.119848156,0.112661499
E01002599,0.043424318,0.054987212
E01002600,0.045841519,0.038274605
E01002601,0.058247142,0.057671382
E01002602,0.039295393,0.043624161
E01002603,0.080787157,0.064881565
E01002604,0.046162724,0.102439024
E01002605,0.062906725,0.068143101
E01002606,0.071995119,0.070574163
E01002607,0.080310881,0.069958848
E01002608,0.120348837,0.099571734
E01002609,0.044482958,0.050084412
E01002610,0.061941252,0.063456091
E01002611,0.089485459,0.09905894
E01002612,0.145421903,0.123696682
E01002613,0.04743083,0.031827515
E01002614,0.086138049,0.076081788
E01002615,0.160217244,0.127092374
E01002616,0.070238957,0.061759201
E01002617,0.035021889,0.048933501
E01002618,0.055650199,0.039225182
E01002619,0.053752535,0.049010368
E01002620,0.095956873,0.086187845
E01002621,0.074725275,0.066107548
E01002622,0.074095348,0.053487153
E01002623,0.072879331,0.069373073
E01002624,0.085695452,0.101867572
E01002625,0.051632047,0.064214828
E01002626,0.111314985,0.100850547
E01002627,0.049641148,0.047725997
E01002628,0.076765609,0.070390554
E01002629,0.082380952,0.063765941
E01002630,0.096774194,0.070667957
E01002631,0.052375152,0.068648649
E01002632,0.051969365,0.067041965
E01002633,0.134264885,0.099728015
E01002634,0.104434072,0.089772727
E01002635,0.145444256,0.052970297
E01002636,0.042616452,0.040767386
E01002637,0.303827751,0.175257732
E01002638,0.090759978,0.075827206
E01002639,0.050817757,0.056933484
E01002640,0.091359384,0.06533101
E01002641,0.165467626,0.106671554
E01002642,0.085342529,0.079747003
E01002643,0.058154788,0.099122165
E01002645,0.119128329,0.087649402
E01002646,0.073399015,0.059508409
E01002647,0.05129369,0.052393857
E01002648,0.085342529,0.079747003
E01002649,0.118506494,0.131462334
E01002650,0.074516262,0.083634901
E01002651,0.044593088,0.05351682
E01002652,0.053460889,0.07139135
E01002653,0.058888277,0.030042918
E01002654,0.040336134,0.03192585
E01002655,0.052938062,0.039583333
E01002656,0.038694992,0.031383738
E01002657,0.061636557,0.049973972
E01002658,0.046372476,0.033478894
E01002659,0.055793991,0.040730337
E01002660,0.083521445,0.040038132
E01002661,0.135849057,0.087159864
E01002662,0.106068081,0.06482593
E01002663,0.06159769,0.040201005
E01002664,0.085342529,0.079747003
E01002665,0.068923077,0.061915888
E01002666,0.064516129,0.053354464
E01002667,0.07585335,0.061497326
E01002668,0.075936884,0.058384548
E01002669,0.056022409,0.044559585
E01002670,0.059804485,0.045174538
E01002671,0.040167866,0.041036717
E01002672,0.161718256,0.127739512
E01002673,0.046313224,0.050982801
E01002674,0.047757717,0.030217186
E01002675,0.037774167,0.036993769
E01002676,0.066159251,0.063895782
E01002677,0.092297899,0.097167969
E01002678,0.170784103,0.199800698
E01002679,0.064876957,0.074309979
E01002680,0.098872951,0.069511026
E01002681,0.126876513,0.179455446
E01002682,0.071336485,0.060437205
E01002683,0.085342529,0.079747003
E01002684,0.085342529,0.079747003
E01002686,0.083615819,0.104178273
E01002687,0.068381064,0.048134777
E01002689,0.045283019,0.051964512
E01002690,0.054347826,0.073863636
E01002691,0.071785268,0.079510703
E01002692,0.113775795,0.115457116
E01002693,0.198459716,0.159165752
E01002694,0.062786135,0.061286408
E01002695,0.26193248,0.223870533
E01002696,0.442857143,0.31935123
E01002697,0.081467365,0.100794439
E01002698,0.060503388,0.073705179
E01002699,0.091272485,0.066976127
E01002700,0.067521945,0.06223176
E01002701,0.131909548,0.145404664
E01002702,0.104219624,0.089226974
E01002703,0.066991474,0.077938671
E01002704,0.450319052,0.370781717
E01002706,0.137400794,0.090014757
E01002707,0.115693013,0.110684932
E01002708,0.103170609,0.093972473
E01002709,0.070096099,0.063779988
E01002710,0.108721625,0.088198758
E01002711,0.325462012,0.202729045
E01002712,0.107744108,0.200729927
E01002713,0.076576577,0.069913043
E01002714,0.086803519,0.085492228
E01002715,0.072559367,0.069905213
E01002716,0.119702927,0.100565956
E01002717,0.067629179,0.060946271
E01002718,0.063511084,0.067635904
E01002719,0.113119143,0.11724608
E01002720,0.113518198,0.120863309
E01002721,0.065947242,0.097256858
E01002722,0.076335878,0.125777471
E01002723,0.139504563,0.108124253
E01002724,0.551793835,0.235717962
E01002725,0.082587749,0.061940299
E01002726,0.218805441,0.156942824
E01002727,0.094153846,0.077879581
E01002728,0.096246973,0.101945525
E01002729,0.108176101,0.098971722
E01002730,0.176996092,0.154237288
E01002731,0.085342529,0.079747003
E01002732,0.132106118,0.097441481
E01002733,0.086552217,0.04950495
E01002734,0.247330961,0.27084215
E01002735,0.143290832,0.111374408
E01002736,0.060295061,0.077329808
E01002737,0.087313816,0.067588326
E01002738,0.086932137,0.09056806
E01002739,0.088586957,0.086933045
E01002740,0.153846154,0.151219512
E01002741,0.069352708,0.095819936
E01002742,0.070648683,0.061
E01002743,0.071041541,0.058707124
E01002744,0.100138122,0.082568807
E01002745,0.066666667,0.074844075
E01002747,0.090464548,0.113761468
E01002748,0.150917743,0.138668296
E01002749,0.064737243,0.060863874
E01002751,0.087173792,0.096292197
E01002752,0.063074901,0.064377682
E01002753,0.043933054,0.065484311
E01002754,0.077990747,0.054071661
E01002755,0.077269317,0.063650307
E01002756,0.078828829,0.077812018
E01002757,0.071777003,0.070344828
E01002758,0.095933926,0.089029294
E01002759,0.059146341,0.042932629
E01002760,0.071289695,0.065972222
E01002762,0.088536336,0.077915099
E01002763,0.136834831,0.104500381
E01002764,0.083333333,0.07177814
E01002765,0.089171975,0.115397984
E01002766,0.063959956,0.097215883
E01002767,0.051960784,0.070604522
E01002768,0.066958698,0.074590661
E01002769,0.055528495,0.060832444
E01002770,0.310344828,0.278775079
E01002771,0.067658999,0.085768742
E01002772,0.105691057,0.155437666
E01002773,0.056399132,0.080886759
E01002774,0.070610687,0.101462954
E01002775,0.076655052,0.111430625
E01002776,0.100840336,0.080808081
E01002777,0.07037037,0.078245406
E01002778,0.089678511,0.070990807
E01002779,0.104067618,0.106274731
E01002780,0.071341463,0.07020649
E01002781,0.068837898,0.063392347
E01002782,0.061639344,0.103667137
E01002783,0.112374582,0.101684717
E01002784,0.079462787,0.076496674
E01002785,0.114535182,0.079849946
E01002786,0.099778271,0.084615385
E01002787,0.062307218,0.058333333
E01002788,0.079545455,0.06640625
E01002789,0.069466882,0.065520945
E01002790,0.108089261,0.109320252
E01002791,0.167420814,0.113368984
E01002792,0.156684492,0.119162641
E01002793,0.144805876,0.120819849
E01002794,0.691011236,0.331360947
E01002795,0.27027027,0.256937307
E01002796,0.079731028,0.09442446
E01002797,0.115077251,0.113896458
E01002798,0.100203459,0.082610913
E01002799,0.093238822,0.088463528
E01002800,0.122274882,0.078531073
E01002801,0.197174053,0.167125172
E01002802,0.11006077,0.057446809
E01002803,0.085342529,0.079747003
E01002804,0.093373494,0.093375394
E01002805,0.150347442,0.156527683
E01002806,0.064455569,0.060532688
E01002807,0.068508923,0.079787234
E01002808,0.087388802,0.081504702
E01002809,0.068085106,0.067978533
E01002810,0.120291616,0.123421355
E01002811,0.07457847,0.070339977
E01002812,0.035023523,0.067967699
E01002813,0.059591373,0.045454545
E01002814,0.113449692,0.137472284
E01002815,0.040616246,0.078969957
E01002816,0.094852941,0.103082852
E01002817,0.13212273,0.101997147
E01002818,0.303562469,0.537473233
E01002819,0.535264484,0.452983725
E01002820,0.085342529,0.079747003
E01002821,0.319860627,0.299469965
E01002822,0.085342529,0.079747003
E01002823,0.101831502,0.091202583
E01002824,0.040184453,0.0456
E01002825,0.093360996,0.075262867
E01002826,0.202196382,0.31225605
E01002827,0.222958057,0.151087596
E01002828,0.083458647,0.095673877
E01002829,0.107923497,0.093040293
E01002830,0.121813031,0.145955451
E01002831,0.263345196,0.221967963
E01002832,0.174041298,0.11547763
E01002833,0.25188744,0.181743421
E01002834,0.074877537,0.082288401
E01002835,0.259473346,0.266381766
E01002836,0.114531138,0.087895143
E01002837,0.035320088,0.052884615
E01002838,0.085342529,0.079747003
E01002839,0.054417414,0.103337612
E01002840,0.077592458,0.129186603
E01002841,0.113619811,0.108085809
E01002842,0.03197442,0.045366795
E01002843,0.20714866,0.135951662
E01002844,0.103953148,0.119442023
E01002845,0.051584377,0.109335576
E01002846,0.088703563,0.122727273
E01002847,0.063243582,0.116901408
E01002848,0.063218391,0.081810961
E01002849,0.103538663,0.08513425
E01002850,0.18784153,0.22329428
E01002851,0.131787675,0.158955224
E01002852,0.224973656,0.188057041
E01002853,0.086837294,0.060875513
E01002854,0.14897413,0.150635209
E01002855,0.153534183,0.111390812
E01002856,0.158077591,0.152816901
E01002857,0.06921944,0.127155172
E01002858,0.114467409,0.125832717
E01002859,0.189039409,0.246973366
E01002860,0.097674419,0.101876676
E01002861,0.1298518,0.123727486
E01002862,0.033116883,0.076433121
E01002863,0.064315353,0.081154193
E01002864,0.100401606,0.076506432
E01002865,0.136034732,0.187543253
E01002866,0.072988506,0.057471264
E01002867,0.101626016,0.106495026
E01002868,0.054545455,0.048798252
E01002869,0.094540613,0.076118536
E01002870,0.098124098,0.1613723
E01002871,0.150089339,0.137551582
E01002872,0.071527778,0.060294118
E01002873,0.109857035,0.057929037
E01002874,0.072563925,0.079044118
E01002875,0.07204611,0.068725869
E01002876,0.074052478,0.06381798
E01002877,0.105724299,0.10044843
E01002878,0.095915842,0.135581555
E01002879,0.140614781,0.056881666
E01002880,0.062256809,0.116383169
E01002881,0.072039943,0.06305638
E01002882,0.113772455,0.103932584
E01002883,0.207806487,0.159973226
E01002884,0.344483986,0.148542999
E01002885,0.105228758,0.070714835
E01002886,0.134677944,0.092366412
E01002887,0.100642398,0.090218424
E01002888,0.054695063,0.087066246
E01002889,0.300155521,0.302681992
E01002890,0.048739496,0.054308472
E01002891,0.05179558,0.080068143
E01002892,0.065897858,0.083528493
E01002893,0.051528879,0.07079646
E01002894,0.10530086,0.108611327
E01002895,0.085342529,0.079747003
E01002896,0.082997118,0.06683641
E01002897,0.074638233,0.061964403
E01002898,0.0608914,0.040398126
E01002899,0.141063516,0.120757695
E01002900,0.064290706,0.062316285
E01002901,0.063569682,0.06
E01002902,0.17768595,0.444534413
E01002903,0.136786189,0.182879377
E01002904,0.047619048,0.062883436
E01002905,0.084407216,0.073520622
E01002906,0.13059034,0.181512605
E01002907,0.047445255,0.069694597
E01002908,0.085920578,0.071732955
E01002909,0.062205467,0.062822316
E01002910,0.052098408,0.072633896
E01002911,0.145820622,0.180959874
E01002912,0.159428911,0.194701987
E01002913,0.057794274,0.073471677
E01002914,0.197936815,0.178482068
E01002915,0.035303147,0.019203414
E01002916,0.029669589,0.040241449
E01002917,0.019313305,0.018841591
E01002918,0.030079455,0.027809308
E01002919,0.115070093,0.101686508
E01002920,0.018068536,0.029615627
E01002921,0.042784163,0.050266115
E01002922,0.025015253,0.027912621
E01002923,0.057288351,0.07202381
E01002924,0.007203667,0.021221865
E01002925,0.031154551,0.055733504
E01002926,0.026058632,0.017824216
E01002927,0.036679537,0.022366098
E01002928,0.058052434,0.046986721
E01002929,0.058210784,0.074095683
E01002930,0.155373832,0.121988724
E01002931,0.038295577,0.046268657
E01002932,0.065008479,0.069756098
E01002933,0.031390135,0.046259843
E01002934,0.024684586,0.030954879
E01002935,0.060368921,0.055526177
E01002937,0.033218786,0.025895317
E01002938,0.033316248,0.03512293
E01002939,0.073954984,0.042642643
E01002940,0.032890576,0.029045643
E01002941,0.074949359,0.046683047
E01002942,0.032870709,0.024233785
E01002943,0.036637931,0.041152263
E01002944,0.038123167,0.040298507
E01002945,0.032671365,0.02704443
E01002946,0.025333333,0.028495693
E01002947,0.028571429,0.039465695
E01002948,0.103760114,0.067773788
E01002949,0.030530262,0.034858388
E01002950,0.047293093,0.039806996
E01002951,0.027686223,0.02917232
E01002952,0.054794521,0.047891351
E01002953,0.055938697,0.05794948
E01002954,0.092807425,0.132213294
E01002955,0.039130435,0.087073007
E01002956,0.034890966,0.055475504
E01002957,0.05981417,0.056426332
E01002958,0.03030303,0.021677125
E01002959,0.029350105,0.020260492
E01002960,0.044171779,0.046027743
E01002961,0.032627361,0.026136364
E01002962,0.026229508,0.038125
E01002963,0.02937788,0.028681743
E01002964,0.254237288,0.169322709
E01002965,0.077416595,0.086546027
E01002966,0.041972718,0.042764794
E01002967,0.02829685,0.029787234
E01002968,1.005281026,0.765066394
E01002969,0.0513992,0.092266667
E01002970,0.066539924,0.066213922
E01002971,0.050058207,0.0854132
E01002972,0.09280615,0.088823816
E01002973,0.070442992,0.048811014
E01002974,0.058451817,0.066601371
E01002975,0.050614606,0.051405072
E01002976,0.01145959,0.021071644
E01002977,0.051940299,0.050827423
E01002978,0.038636364,0.036780384
E01002979,0.021978022,0.026092629
E01002980,0.024199288,0.017931034
E01002981,0.021949645,0.027194067
E01002982,0.044786564,0.031480241
E01002983,0.030042918,0.04566474
E01002984,0.036697248,0.055516514
E01002985,0.048795181,0.048680352
E01002986,0.041601256,0.034057971
E01002987,0.151691949,0.143923241
E01002988,0.048066876,0.037349398
E01002989,0.033998921,0.036450079
E01002990,0.041937389,0.023460411
E01002991,0.025293029,0.034009156
E01002992,0.021554169,0.039052497
E01002993,0.016938111,0.026131294
E01002994,0.017310253,0.028086218
E01002995,0.01837985,0.025109856
E01002996,0.028308097,0.032278481
E01002997,0.028043776,0.026174497
E01002998,0.033159948,0.034722222
E01002999,0.051334702,0.046284224
E01003000,0.05924018,0.084388186
E01003001,0.043668122,0.051697128
E01003002,0.051422319,0.05268595
E01003003,0.123314066,0.146551724
E01003004,0.030953885,0.053178484
E01003005,0.026086957,0.043705153
E01003006,0.036691127,0.037206266
E01003007,0.023731048,0.024464832
E01003008,0.024424285,0.0243079
E01003009,0.027440633,0.02688172
E01003010,0.047396529,0.046076314
E01003011,0.052661706,0.071301248
E01003013,0.550872968,0.588417787
E01003014,0.139051332,0.135947712
E01003015,0.064294632,0.05520774
E01003016,0.183613753,0.275947282
E01003017,0.220155969,0.212066906
E01003018,0.129957,0.107178465
E01003019,0.073159145,0.06412139
E01003020,0.147982063,0.163961947
E01003021,0.084647739,0.090447623
E01003022,0.06833713,0.067584481
E01003023,0.089233347,0.088235294
E01003024,0.087845304,0.09010503
E01003025,0.057294174,0.055099082
E01003026,0.108884436,0.149739583
E01003027,0.070289855,0.035893754
E01003028,0.060728745,0.057239057
E01003029,0.064215148,0.06504065
E01003030,0.082457111,0.110593714
E01003031,0.05071599,0.078520441
E01003032,0.188743604,0.131502046
E01003033,0.067840835,0.042201835
E01003034,0.073529412,0.051297899
E01003035,0.581587302,0.296229803
E01003036,0.077586207,0.046998867
E01003037,0.151037938,0.123549488
E01003038,0.139489194,0.060712201
E01003039,0.186679631,0.156388752
E01003040,0.067744419,0.069354839
E01003041,0.256299939,0.204266322
E01003042,0.086584206,0.077625571
E01003043,0.069049061,0.064281383
E01003044,0.045930701,0.057553957
E01003045,0.087373737,0.07970297
E01003046,0.078330475,0.063393412
E01003047,0.702010969,0.75083426
E01003048,0.116619718,0.07549176
E01003049,0.094736842,0.104866744
E01003050,0.142256903,0.116973935
E01003051,0.176435045,0.136604137
E01003052,0.200218818,0.07400722
E01003053,0.131382674,0.096371208
E01003054,0.121636168,0.069882777
E01003055,0.315789474,0.350432633
E01003056,0.058252427,0.078571429
E01003057,0.097992916,0.055875576
E01003058,0.086646279,0.080141129
E01003059,0.110159119,0.072483221
E01003060,0.110331633,0.063556851
E01003061,0.553613979,0.243406179
E01003062,0.149012567,0.098820887
E01003063,0.115518441,0.109921485
E01003064,0.077922078,0.066202091
E01003065,0.092505064,0.078022633
E01003066,0.126409496,0.082583377
E01003067,0.084573748,0.06807964
E01003068,0.091080402,0.064208519
E01003069,0.071166544,0.086858006
E01003070,0.078208556,0.077955272
E01003071,0.073619632,0.041792331
E01003072,0.056552474,0.03946637
E01003073,0.102639296,0.110687023
E01003074,0.167867741,0.143651133
E01003075,0.078335373,0.069590643
E01003076,0.20943494,0.178947368
E01003077,0.084210526,0.061369863
E01003078,0.06269791,0.062198068
E01003079,0.106644333,0.126265634
E01003080,0.061021171,0.036904762
E01003081,0.125909345,0.106928532
E01003082,0.086479067,0.077474892
E01003083,0.053856383,0.047557003
E01003084,0.057953144,0.048877147
E01003085,0.061307114,0.045404814
E01003086,0.098258706,0.075816993
E01003087,0.112183353,0.099189021
E01003088,0.09373297,0.06675063
E01003089,0.098308668,0.096608428
E01003090,0.210182768,0.111158073
E01003091,0.065554231,0.035778175
E01003092,0.083658673,0.052293185
E01003093,0.106149958,0.112010796
E01003094,0.042471042,0.059349075
E01003095,0.057173679,0.047735618
E01003096,0.146329838,0.170638704
E01003097,0.087344029,0.064312736
E01003098,0.071565495,0.047011417
E01003099,0.143480973,0.10516934
E01003100,0.130412634,0.071569595
E01003101,0.086435331,0.088935574
E01003102,0.292836676,0.234895539
E01003104,0.073755378,0.059503177
E01003105,0.072575848,0.070374574
E01003106,0.087132725,0.06927427
E01003107,0.081516096,0.072747014
E01003108,0.080231065,0.078005115
E01003109,0.085342529,0.079747003
E01003110,0.063365282,0.06856591
E01003111,0.056026059,0.066
E01003112,0.085487078,0.081874647
E01003113,0.081488934,0.073654391
E01003114,0.102241662,0.115811088
E01003115,0.076307692,0.080615385
E01003116,0.054862843,0.039414414
E01003117,0.103359173,0.094229751
E01003118,0.200114679,0.168264111
E01003119,0.095716552,0.057059961
E01003120,0.160543533,0.107157807
E01003121,0.042461538,0.052530429
E01003122,0.10371179,0.055526454
E01003123,0.099333333,0.061073411
E01003124,0.058339053,0.06512301
E01003125,0.063600227,0.061666667
E01003126,0.098901099,0.087136929
E01003127,0.128960534,0.077504726
E01003128,0.143613501,0.126865672
E01003129,0.093665403,0.07881498
E01003130,0.085142857,0.077991453
E01003131,0.107216495,0.073036288
E01003132,0.065789474,0.085276482
E01003133,0.08372093,0.078431373
E01003134,0.054452274,0.043050431
E01003135,0.074882075,0.065495208
E01003136,0.050943396,0.049566295
E01003137,0.090663058,0.091193004
E01003138,0.072491909,0.040521978
E01003139,0.076190476,0.053617571
E01003140,0.038101604,0.042056075
E01003141,0.077102804,0.066775244
E01003142,0.059897736,0.062281316
E01003143,0.05520615,0.046496815
E01003144,0.153061224,0.119032463
E01003145,0.083723653,0.076456311
E01003146,0.049770792,0.055214724
E01003147,0.063,0.0547746
E01003148,0.051425377,0.063263041
E01003149,0.058394161,0.052779337
E01003150,0.089482859,0.078851175
E01003151,0.068065507,0.054787506
E01003152,0.077435897,0.04924044
E01003153,0.104858105,0.087401209
E01003154,0.062906725,0.082872928
E01003155,0.074074074,0.053145336
E01003156,0.056194125,0.04652645
E01003157,0.064350064,0.049872123
E01003158,0.063046192,0.035957843
E01003159,0.058068872,0.063305322
E01003160,0.046938776,0.036363636
E01003161,0.069455406,0.046082949
E01003162,0.077977316,0.047948855
E01003163,0.055884287,0.038106945
E01003164,0.102649007,0.075111111
E01003165,0.070536829,0.062612884
E01003166,0.118651489,0.113414157
E01003167,0.075890251,0.056497175
E01003168,0.069444444,0.069739236
E01003169,0.094083813,0.074312715
E01003170,0.08119891,0.039542144
E01003171,0.073059361,0.079089275
E01003172,0.094358974,0.065506653
E01003173,0.086473132,0.053172205
E01003174,0.074546346,0.0580222
E01003175,0.064596273,0.072250639
E01003176,0.120209974,0.123583934
E01003177,0.101083032,0.10754717
E01003178,0.066584464,0.091093117
E01003179,0.111580217,0.067039106
E01003180,0.073829927,0.068810289
E01003181,0.099932478,0.061657033
E01003182,0.086103542,0.065619742
E01003183,0.140863787,0.097196262
E01003184,0.067748765,0.066431095
E01003185,0.084583083,0.05002661
E01003186,0.137195122,0.097680098
E01003187,0.070950469,0.051002616
E01003188,0.104874446,0.077279753
E01003189,0.078125,0.08891455
E01003190,0.129973475,0.103343465
E01003191,0.072618254,0.061639737
E01003192,0.133738602,0.095804989
E01003193,0.163787588,0.208193042
E01003194,0.066189624,0.105084746
E01003195,0.054333765,0.065659882
E01003196,0.093843395,0.118360277
E01003197,0.057598039,0.06662554
E01003198,0.04829932,0.03251493
E01003199,0.196089707,0.159715158
E01003200,0.134824281,0.114666667
E01003201,0.112177564,0.090154211
E01003202,0.052597819,0.054854981
E01003203,0.129484305,0.10775428
E01003204,0.067047076,0.054958939
E01003205,0.063015754,0.052090976
E01003206,0.039848197,0.067712046
E01003207,0.146808511,0.1
E01003209,0.076467686,0.063086548
E01003210,0.124361158,0.100854701
E01003211,0.109701966,0.092079845
E01003212,0.076305221,0.061174149
E01003213,0.078180889,0.057142857
E01003214,0.101960784,0.124017957
E01003215,0.192073171,0.11780243
E01003216,0.054729012,0.082889284
E01003217,0.031698565,0.02607362
E01003218,0.05126498,0.052562418
E01003219,0.043030303,0.058012636
E01003220,0.071979434,0.069318867
E01003221,0.091416963,0.097025172
E01003222,0.039119804,0.06742281
E01003223,0.080139373,0.089953271
E01003224,0.036702768,0.073770492
E01003225,0.054412741,0.068210263
E01003226,0.066704675,0.067574932
E01003227,0.052852853,0.038811401
E01003228,0.038208169,0.05198973
E01003229,0.115581098,0.151155898
E01003230,0.063884596,0.068479355
E01003231,0.08776267,0.113388853
E01003232,0.04938989,0.050770108
E01003233,0.047507331,0.034833869
E01003235,0.078660436,0.109439124
E01003236,0.093651791,0.067857143
E01003237,0.13337847,0.113174695
E01003238,0.075177305,0.066171506
E01003239,0.092372288,0.064918851
E01003240,0.076536313,0.073073073
E01003241,0.098179454,0.071034905
E01003243,0.142228739,0.140161725
E01003244,0.046153846,0.056421279
E01003245,0.06993007,0.059919436
E01003246,0.130254997,0.074841438
E01003247,0.088235294,0.071428571
E01003248,0.111383109,0.069512195
E01003249,0.052120593,0.062806673
E01003250,0.085342529,0.079747003
E01003251,0.092353525,0.066081871
E01003252,0.075096277,0.061198738
E01003253,0.187327824,0.118421053
E01003254,0.0472879,0.090462833
E01003255,0.135815417,0.140953357
E01003256,0.079265346,0.104861773
E01003257,0.062387522,0.044296117
E01003258,0.060505319,0.037662338
E01003259,0.115147783,0.091065292
E01003260,0.057755776,0.051807229
E01003261,0.052561544,0.048184818
E01003262,0.051561365,0.055555556
E01003263,0.087034814,0.09279476
E01003264,0.073520249,0.045400943
E01003265,0.083009079,0.074142157
E01003266,0.077056779,0.069164265
E01003267,0.047133758,0.055460263
E01003268,0.078031212,0.066053059
E01003269,0.056737589,0.04950495
E01003270,0.045703839,0.034090909
E01003271,0.037371911,0.038101187
E01003272,0.110775428,0.096115538
E01003273,0.042616452,0.041749503
E01003274,0.067747539,0.07830552
E01003275,0.054587689,0.064252336
E01003276,0.065228827,0.044914817
E01003277,0.078658184,0.064497041
E01003278,0.153685311,0.061137441
E01003279,0.052532833,0.050382653
E01003280,0.0789801,0.034567901
E01003281,0.084635417,0.041777188
E01003282,0.062422998,0.064231738
E01003283,0.067458432,0.051911279
E01003284,0.054390935,0.082843399
E01003285,0.077208153,0.074558907
E01003286,0.126760563,0.129310345
E01003287,0.05870021,0.048643113
E01003288,0.09762824,0.080018501
E01003290,0.113272311,0.095090439
E01003291,0.240924092,0.307491857
E01003292,0.08703939,0.11683278
E01003293,0.084590164,0.088535032
E01003295,0.081791045,0.090200445
E01003296,0.085342529,0.079747003
E01003297,0.125563426,0.076429405
E01003298,0.0625,0.046640316
E01003299,0.14206981,0.128642111
E01003300,0.116176471,0.079891672
E01003301,0.103088102,0.039327988
E01003302,0.092592593,0.070971185
E01003303,0.375881976,0.209982788
E01003304,0.240625,0.173423423
E01003305,0.057748538,0.073289183
E01003307,0.046022354,0.043832185
E01003308,0.068455641,0.067383918
E01003309,0.114209827,0.099321407
E01003310,0.072657744,0.098709677
E01003311,0.06080207,0.052566481
E01003312,0.070414537,0.056096165
E01003313,0.105951602,0.070046698
E01003314,0.052238806,0.051515152
E01003315,0.087692308,0.07898773
E01003316,0.056262559,0.069360269
E01003317,0.085342529,0.079747003
E01003318,0.390804598,0.387283237
E01003319,0.066812705,0.097533632
E01003320,0.128239203,0.140674729
E01003321,0.06405694,0.090074584
E01003322,0.113430759,0.085501859
E01003323,0.077956989,0.078365707
E01003324,0.145762712,0.192377495
E01003325,0.109510086,0.123264853
E01003326,0.067842605,0.067945205
E01003327,0.10840708,0.126347305
E01003328,0.07030796,0.046910755
E01003329,0.066708622,0.057763975
E01003330,0.045336788,0.057752668
E01003331,0.071834993,0.044590164
E01003332,0.05958023,0.056122449
E01003333,0.076625885,0.07124183
E01003334,0.165562914,0.121078701
E01003335,0.072246066,0.069553806
E01003336,0.058231488,0.07218543
E01003337,0.066095471,0.093333333
E01003338,0.085058758,0.092150171
E01003339,0.080518018,0.064400716
E01003340,0.079192547,0.063315611
E01003341,0.053606883,0.05583393
E01003342,0.050909091,0.048514251
E01003343,0.059340659,0.047717842
E01003344,0.054629097,0.054878049
E01003345,0.043981481,0.052250388
E01003346,0.089494163,0.089199029
E01003347,0.08150289,0.089855072
E01003348,0.092592593,0.069060773
E01003349,0.074573864,0.061728395
E01003350,0.088652482,0.083396513
E01003351,0.082876712,0.091232227
E01003352,0.074380165,0.070842333
E01003353,0.147871116,0.122709606
E01003354,0.0816935,0.085024155
E01003355,0.06620862,0.041237113
E01003356,0.077488688,0.053691275
E01003357,0.115254237,0.088406564
E01003358,0.107683983,0.043189369
E01003359,0.069142857,0.081957883
E01003360,0.087338804,0.06614786
E01003361,0.037974684,0.048648649
