Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021,crime_2011,crime_2021,gentrification_score
E01000211,0.332,0.468,0.546,0.493,0.116,0.117,0.064413265,0.120789779,342500,630000,0.121316306,0.104147031,-0.551144208
E01000212,0.188,0.304,0.373,0.365,0.172,0.215,0.041229385,0.059459459,600000,1410000,0.052521008,0.056851312,0.01936884
E01000213,0.128,0.234,0.428,0.353,0.141,0.172,0.047021944,0.052376334,2193750,2876250,0.06037474,0.042233357,-1.025975719
E01000214,0.271,0.317,0.329,0.293,0.116,0.15,0.034965035,0.055515501,407000,652500,0.056085919,0.075076923,-0.556816866
E01000215,0.263,0.322,0.591,0.62,0.144,0.146,0.086330935,0.119131044,390000,1025000,0.052529183,0.039649608,1.059116418
E01000216,0.303,0.319,0.509,0.471,0.126,0.133,0.07187017,0.091280654,648000,1095000,0.037468354,0.044184865,0.236720734
E01000217,0.196,0.234,0.603,0.585,0.112,0.12,0.091304348,0.096463023,650400,1280000,0.031663788,0.03672788,0.616363041
E01000218,0.274,0.271,0.568,0.61,0.104,0.113,0.088113051,0.101694915,543000,700000,0.050054407,0.071584699,0.133347194
E01000219,0.314,0.349,0.642,0.626,0.078,0.089,0.080531665,0.097759674,601000,542500,0.043956044,0.065813528,-0.588678879
E01000220,0.268,0.287,0.611,0.61,0.143,0.169,0.099595142,0.12837345,425000,499950,0.052099947,0.050928382,-0.366950358
E01000221,0.556,0.653,0.742,0.665,0.105,0.082,0.142369021,0.202312139,161000,500000,0.304179567,0.228448276,1.625363202
E01000222,0.522,0.575,0.693,0.569,0.113,0.099,0.125886525,0.140470297,362000,633500,0.068639798,0.055916126,0.477580503
E01000223,0.462,0.564,0.73,0.605,0.109,0.078,0.123644252,0.159581426,300000,500000,0.169504644,0.120765832,0.268408462
E01000224,0.545,0.614,0.65,0.568,0.118,0.137,0.115929204,0.150715901,410250,685000,0.04737516,0.043962485,-0.044131166
E01000225,0.212,0.242,0.622,0.575,0.154,0.153,0.080612245,0.095084609,465000,1097500,0.029741863,0.031754575,0.97010583
E01000226,0.489,0.543,0.763,0.669,0.117,0.111,0.113036304,0.137728938,218000,412500,0.043010753,0.056571429,0.491407831
E01000227,0.391,0.434,0.643,0.536,0.156,0.189,0.050583658,0.079651941,350000,575000,0.039184112,0.034067086,-0.419720813
E01000228,0.37,0.477,0.588,0.529,0.111,0.143,0.046488625,0.086191733,493000,706000,0.05993266,0.065708419,-1.099808117
E01000229,0.412,0.435,0.714,0.605,0.098,0.127,0.098236776,0.104442712,312500,515000,0.040023895,0.033939394,0.080422074
E01000230,0.319,0.327,0.65,0.552,0.219,0.211,0.058043118,0.093314763,322500,672000,0.028555431,0.030776993,0.336722946
E01000231,0.521,0.612,0.627,0.526,0.104,0.121,0.057959815,0.098501071,205000,352500,0.085313175,0.054023635,-0.479169786
E01000232,0.412,0.453,0.595,0.499,0.175,0.191,0.084355828,0.100942127,421750,619500,0.048833424,0.054126474,-0.080031031
E01000233,0.397,0.431,0.579,0.484,0.117,0.136,0.049542683,0.075098814,331000,734375,0.060821918,0.069719043,0.290703435
E01000234,0.321,0.348,0.526,0.43,0.137,0.146,0.06779661,0.052785924,415000,675000,0.034583822,0.045352744,0.515598563
E01000235,0.422,0.502,0.674,0.562,0.092,0.091,0.103187919,0.098469727,286000,460000,0.063089623,0.06345733,0.309239877
E01000236,0.204,0.232,0.592,0.551,0.116,0.116,0.073371805,0.108243728,310000,510000,0.045720362,0.040289256,-0.03662724
E01000237,0.301,0.313,0.543,0.51,0.094,0.102,0.04954955,0.081423402,340000,615000,0.086282113,0.098048548,-0.020195732
E01000238,0.336,0.308,0.593,0.556,0.091,0.091,0.076573161,0.077785102,375000,660000,0.040465352,0.054510371,0.765111504
E01000239,0.505,0.495,0.554,0.509,0.061,0.091,0.078880407,0.122281011,235000,326500,0.063476071,0.059053197,-0.714074691
E01000240,0.504,0.468,0.621,0.54,0.128,0.169,0.081339713,0.100699301,350000,542500,0.066746126,0.058991982,-0.067327761
E01000241,0.317,0.378,0.536,0.478,0.124,0.151,0.063480209,0.077568134,340000,880000,0.048515982,0.059800664,0.847929127
E01000242,0.298,0.338,0.603,0.495,0.221,0.187,0.063255814,0.092409241,554975,474000,0.059393939,0.045204643,-0.766275367
E01000243,0.314,0.328,0.56,0.532,0.14,0.103,0.056826057,0.072455434,239000,399750,0.091434577,0.079925651,0.567254949
E01000244,0.437,0.444,0.601,0.547,0.128,0.131,0.052552553,0.078431373,315000,605000,0.068261377,0.0976205,0.29889189
E01000245,0.425,0.471,0.678,0.623,0.11,0.086,0.087671233,0.147774481,325000,315000,0.105605606,0.114769976,-0.687496321
E01000246,0.176,0.242,0.545,0.435,0.196,0.22,0.04757548,0.047086991,330000,651000,0.042553191,0.028277635,0.283711096
E01000247,0.186,0.251,0.545,0.474,0.098,0.128,0.042536736,0.062043796,250000,430000,0.064382753,0.052913199,-0.524453276
E01000248,0.117,0.181,0.523,0.402,0.152,0.213,0.038884193,0.046043165,320000,643750,0.086330935,0.074138938,-0.352073242
E01000249,0.143,0.225,0.511,0.417,0.157,0.214,0.03366697,0.046815042,489000,715000,0.053079948,0.026829268,-1.048802523
E01000250,0.199,0.336,0.567,0.481,0.139,0.156,0.048347613,0.096966912,327500,553750,0.143175736,0.101493681,-1.277199575
E01000251,0.255,0.404,0.617,0.547,0.15,0.147,0.067510549,0.116911365,212250,428750,0.072198276,0.100929615,-0.389491949
E01000252,0.219,0.252,0.585,0.495,0.162,0.171,0.050847458,0.085211268,287000,410000,0.060869565,0.04558569,-0.607336809
E01000253,0.213,0.315,0.59,0.488,0.243,0.226,0.057480981,0.081658291,1100000,1305000,0.074449077,0.042402827,-0.816046211
E01000254,0.114,0.188,0.504,0.41,0.203,0.229,0.030499076,0.043577982,406250,682500,0.05631068,0.034632035,-0.712539141
E01000255,0.365,0.487,0.653,0.532,0.161,0.163,0.087881591,0.109818182,326500,686375,0.063844086,0.065797273,0.320637652
E01000256,0.332,0.406,0.539,0.486,0.139,0.161,0.054364472,0.078028747,323500,769950,0.050866406,0.037804247,0.465277281
E01000257,0.479,0.495,0.686,0.498,0.106,0.116,0.126198083,0.101918465,265000,538500,0.110752688,0.081967213,0.822673369
E01000258,0.251,0.326,0.534,0.478,0.161,0.207,0.029362416,0.072750479,420000,605000,0.092168675,0.091728526,-1.726585233
E01000259,0.421,0.519,0.574,0.477,0.115,0.147,0.063602352,0.092344498,365000,636250,0.068872643,0.044602699,-0.388782653
E01000260,0.439,0.506,0.614,0.519,0.095,0.111,0.078892734,0.090748379,286250,580000,0.12248996,0.057089378,0.400161592
E01000261,0.199,0.302,0.555,0.487,0.212,0.247,0.028999065,0.065292096,552500,873750,0.045739348,0.023255814,-1.475281059
E01000262,0.428,0.445219575,0.606,0.537669242,0.107,0.125633398,0.08169464,0.102151742,390000,608750,0.085342529,0.079747003,-0.0166455
E01000263,0.217,0.248,0.485,0.404,0.137,0.165,0.026315789,0.048759624,760000,1225000,0.025252525,0.033354715,-0.755270606
E01000264,0.388,0.451,0.579,0.504,0.113,0.121,0.086319218,0.083104396,290000,1015000,0.136911942,0.140736668,2.174542144
E01000265,0.316,0.345,0.658,0.571,0.114,0.13,0.070402299,0.102136182,220000,400000,0.046137895,0.041188738,0.003089283
E01000266,0.218,0.315,0.569,0.466,0.173,0.219,0.034697509,0.063884157,609000,992500,0.038637852,0.034955449,-1.103322719
E01000267,0.238,0.333,0.603,0.504,0.136,0.172,0.043402778,0.056982343,375000,645000,0.033464567,0.031806616,-0.420917845
E01000268,0.302,0.425,0.578,0.511,0.14,0.126,0.073517787,0.11030303,226450,404000,0.108433735,0.12457586,-0.139501855
E01000269,0.23,0.296,0.631,0.515,0.172,0.194,0.043520309,0.068541301,344500,635000,0.049546406,0.04057971,-0.330374364
E01000270,0.227,0.365,0.542,0.488,0.176,0.183,0.042240588,0.065716548,248475,516350,0.040349697,0.033116883,-0.225024814
E01000271,0.232,0.337,0.581,0.472,0.214,0.224,0.042594385,0.072847682,340000,1042500,0.055820286,0.067032297,0.668988818
E01000272,0.205,0.353,0.5,0.422,0.231,0.273,0.027168234,0.100337268,870000,1395000,0.040358744,0.039285714,-3.149504418
E01000273,0.324,0.411,0.574,0.469,0.203,0.209,0.074275362,0.1108742,320000,715500,0.069536424,0.069006544,0.262190169
E01000274,0.331,0.375,0.662,0.566,0.121,0.14,0.065266317,0.085357846,291725,587500,0.074570815,0.048893464,0.271073339
E01000275,0.409,0.449,0.539,0.428,0.209,0.227,0.061655405,0.108725762,330000,730000,0.024420024,0.026643991,0.058817887
E01000276,0.405,0.449,0.496,0.384,0.145,0.171,0.046666667,0.072362685,572500,930000,0.024326101,0.020819342,-0.439933593
E01000277,0.459,0.497,0.532,0.409,0.173,0.179,0.098543273,0.109520401,299375,500000,0.036851968,0.037544696,0.210078397
E01000278,0.441,0.504,0.474,0.37,0.154,0.179,0.05582762,0.072007201,605000,920000,0.036279683,0.031271244,-0.293756123
E01000279,0.188,0.259,0.523,0.466,0.208,0.261,0.048123195,0.064347826,700000,1900000,0.055977885,0.034188034,0.635684006
E01000280,0.228,0.354,0.494,0.389,0.179,0.263,0.031311155,0.052252252,830000,1300000,0.026049204,0.035294118,-1.336997175
E01000281,0.319,0.419,0.624,0.372,0.126,0.111,0.080239521,0.067808708,225000,610000,0.166402536,0.081985499,1.267754277
E01000282,0.33,0.371,0.565,0.438,0.163,0.165,0.055829228,0.077716644,450000,665000,0.040398126,0.043478261,-0.275555583
E01000283,0.283,0.359,0.474,0.366,0.175,0.22,0.037037037,0.059742647,705000,1000000,0.030747729,0.03010279,-0.948153949
E01000284,0.331,0.403,0.575,0.529,0.144,0.133,0.070910556,0.111185087,295000,480000,0.049552239,0.039782016,-0.161977539
E01000285,0.258,0.402,0.697,0.568,0.143,0.189,0.074208145,0.093178037,250000,545000,0.026334026,0.03257329,-0.140527625
E01000286,0.294,0.369,0.708,0.6,0.167,0.155,0.069431921,0.121986852,245000,475000,0.034854246,0.048088065,-0.15394013
E01000287,0.222,0.346,0.754,0.659,0.144,0.156,0.087260035,0.117511521,268750,542500,0.052267003,0.035392921,-0.095963963
E01000288,0.279,0.374,0.672,0.541,0.138,0.16,0.046263345,0.066878981,345000,635700,0.053435115,0.038910506,-0.297868757
E01000289,0.419,0.47,0.784,0.674,0.099,0.114,0.126582278,0.131621188,235000,440000,0.088852097,0.072418136,0.418993391
E01000290,0.206,0.33,0.721,0.615,0.225,0.235,0.061096137,0.096678967,437500,745000,0.047680412,0.05864005,-0.672954286
E01000291,0.389,0.425,0.795,0.624,0.117,0.12,0.130149813,0.11631664,277475,595000,0.075364155,0.044642857,0.917343513
E01000292,0.198,0.284,0.595,0.501,0.217,0.246,0.055290753,0.079215686,295000,645000,0.085889571,0.05452213,0.027762206
E01000293,0.21,0.32,0.52,0.424,0.159,0.186,0.034294622,0.042205582,420000,740000,0.057457922,0.036973834,-0.347007871
E01000294,0.234,0.327,0.599,0.524,0.224,0.21,0.06360424,0.080242751,347325,500500,0.08281054,0.09491904,-0.280725484
E01000295,0.395,0.407,0.481,0.403,0.132,0.14,0.056390977,0.079791201,515000,870000,0.038416764,0.067985167,0.021208462
E01000296,0.378,0.372,0.468,0.421,0.105,0.111,0.056801196,0.085948158,273000,473500,0.089316988,0.116488464,0.079595099
E01000297,0.43,0.451,0.568,0.495,0.097,0.13,0.05506993,0.09348199,266000,590000,0.044444444,0.041432584,0.002966365
E01000298,0.355,0.395,0.522,0.425,0.139,0.129,0.059334298,0.082738944,304900,528750,0.085855806,0.094438007,0.113163858
E01000299,0.433,0.526,0.564,0.496,0.13,0.122,0.070137383,0.148625911,220000,430000,0.153803749,0.089375285,-0.438332467
E01000300,0.359,0.405,0.51,0.378,0.132,0.148,0.044319098,0.0718065,317500,555500,0.031154551,0.030048077,-0.378778819
E01000301,0.406,0.476,0.478,0.351,0.146,0.184,0.05028463,0.09527897,495000,820000,0.036434613,0.028956229,-0.936605586
E01000302,0.432,0.459,0.53,0.504,0.127,0.141,0.079470199,0.149284254,250000,450500,0.062676454,0.064461883,-0.298286348
E01000303,0.422,0.474,0.459,0.402,0.14,0.164,0.033395176,0.081218274,600000,860000,0.04206501,0.027134348,-1.41753709
E01000304,0.308,0.395,0.461,0.404,0.094,0.126,0.066666667,0.097674419,273000,460000,0.031410256,0.046945338,-0.52667191
E01000305,0.597,0.533,0.7,0.566,0.12,0.12,0.114035088,0.112318841,250000,350000,0.100119904,0.137003058,0.330824276
E01000306,0.632,0.493,0.678,0.611,0.11,0.12,0.075,0.092371871,330000,395000,0.044548652,0.021382397,-0.004447694
E01000307,0.554,0.593,0.745,0.618,0.128,0.13,0.098039216,0.125094769,280000,540000,0.365060241,0.488145897,0.396112877
E01000308,0.515,0.55,0.786,0.47,0.123,0.097,0.11833785,0.101251422,250000,440000,0.066885246,0.047912713,0.645772163
E01000309,0.507,0.543,0.572,0.493,0.121,0.12,0.077922078,0.123486683,331000,960000,0.044735406,0.03685742,1.11470301
E01000310,0.422,0.507,0.627,0.559,0.142,0.133,0.074825618,0.1323043,392125,587500,0.107579462,0.115314494,-0.51641622
E01000311,0.195,0.202,0.558,0.501,0.117,0.11,0.07199211,0.065560166,655000,1042500,0.059436275,0.066780822,0.602726492
E01000312,0.532,0.487,0.689,0.632,0.07,0.077,0.09807074,0.126634549,245000,379200,0.052631579,0.091564928,0.158355769
E01000313,0.597,0.556,0.673,0.572,0.091,0.104,0.088607595,0.120512821,250000,339500,0.068763326,0.073839662,-0.22632798
E01000314,0.513,0.473,0.558,0.507,0.114,0.106,0.063113604,0.082969432,335000,543750,0.107332625,0.075576037,0.365280066
E01000315,0.405,0.509,0.775,0.661,0.106,0.133,0.103135314,0.143678161,285000,580000,0.075218659,0.057176196,-0.016619608
E01000316,0.486,0.489,0.556,0.516,0.085,0.111,0.069727891,0.125,250000,496500,0.184041184,0.117105263,-0.190680565
E01000317,0.418,0.433,0.525,0.442,0.158,0.171,0.070951586,0.094711918,286000,530000,0.047029703,0.046855734,0.242007053
E01000318,0.451,0.55,0.623,0.546,0.153,0.194,0.073605948,0.099678457,405000,782500,0.054585153,0.044885177,-0.033200207
E01000319,0.309,0.374,0.553,0.415,0.125,0.15,0.052488688,0.061930783,290000,867500,0.051162791,0.042120552,1.151587205
E01000320,0.281,0.384,0.533,0.448,0.192,0.177,0.048479087,0.070448878,462500,757500,0.044067797,0.031524548,-0.26324065
E01000321,0.316,0.324,0.535,0.466,0.119,0.142,0.072924748,0.123337364,293750,485500,0.082977425,0.065674705,-0.386096178
E01000322,0.302,0.356,0.571,0.502,0.151,0.17,0.069644209,0.090349076,233000,390000,0.077952298,0.057142857,-0.048951534
E01000323,0.423,0.468,0.585,0.548,0.145,0.123,0.096345515,0.138361638,220000,440000,0.124875125,0.135792121,0.545994912
E01000324,0.299,0.384,0.618,0.533,0.142,0.144,0.063084112,0.089779006,405000,680750,0.05360134,0.044011142,-0.178205194
E01000325,0.064,0.15,0.788,0.717,0.161,0.193,0.02358888,0.057863501,262500,500000,0.027244582,0.032796661,-2.180846534
E01000326,0.103,0.263,0.792,0.683,0.114,0.128,0.021806854,0.05,177500,318500,0.043711656,0.040454223,-2.312322284
E01000327,0.089,0.212,0.792,0.704,0.216,0.234,0.018099548,0.058377559,265000,499995,0.016212711,0.027967682,-2.915053453
E01000328,0.075,0.164,0.807,0.723,0.185,0.226,0.044545455,0.055682685,249500,420000,0.035690236,0.04244997,-1.079030233
E01000329,0.103,0.247,0.782,0.668,0.18,0.151,0.045263158,0.068887207,227500,348000,0.048595292,0.041444642,-1.374983522
E01000330,0.108,0.21,0.797,0.686,0.236,0.223,0.043278085,0.08632041,197500,347000,0.054298643,0.139294404,-1.266222389
E01000331,0.145,0.238,0.833,0.727,0.176,0.142,0.057296329,0.094761171,225000,393000,0.041053922,0.076023392,-0.482660289
E01000332,0.241,0.34,0.765,0.7,0.207,0.225,0.047229791,0.087878788,148000,355000,0.055446836,0.039718129,-0.044727911
E01000333,0.157,0.289,0.826,0.717,0.171,0.157,0.074422583,0.105437666,155000,310000,0.078302451,0.085744345,-0.307597134
E01000334,0.214,0.308,0.811,0.722,0.163,0.183,0.032340426,0.076457229,227500,335250,0.021039604,0.037869822,-1.562204423
E01000335,0.393,0.494,0.77,0.61,0.092,0.075,0.101317957,0.098205855,161000,311000,0.108420473,0.110908428,0.682386164
E01000336,0.436,0.473,0.76,0.664,0.085,0.099,0.110283159,0.133958473,122500,236998,0.077284595,0.103103103,0.34411599
E01000337,0.253,0.385,0.783,0.668,0.098,0.109,0.062706271,0.088435374,155000,345000,0.050420168,0.051582649,0.034639921
E01000338,0.26,0.395,0.753,0.639,0.087,0.108,0.046082949,0.08793456,170000,330000,0.046786922,0.043712898,-0.87900799
E01000339,0.074,0.141,0.801,0.734,0.193,0.183,0.030414747,0.064191802,265000,458000,0.026814912,0.034055728,-1.319484132
E01000340,0.082,0.175,0.808,0.732,0.193,0.196,0.035322777,0.076377953,225500,420000,0.036569149,0.01964512,-1.543508252
E01000341,0.068,0.143,0.828,0.766,0.228,0.24,0.030563515,0.073757764,212500,420000,0.01676727,0.026692708,-1.667243234
E01000342,0.065,0.103,0.811,0.753,0.146,0.161,0.02211472,0.050643087,215000,385000,0.019975031,0.023071852,-1.258191164
E01000343,0.073,0.14,0.822,0.753,0.148,0.185,0.04007286,0.073089701,245000,500000,0.039791259,0.049800797,-1.034853764
E01000344,0.069,0.098,0.786,0.722,0.183,0.189,0.017667845,0.043913713,246000,492500,0.031618103,0.040665434,-1.017985335
E01000345,0.084,0.107,0.794,0.727,0.13,0.188,0.01998002,0.051048314,241500,515000,0.011782032,0.023413897,-1.22680916
E01000346,0.084,0.125,0.818,0.749,0.158,0.185,0.021663778,0.059375,201000,368000,0.024585126,0.043921069,-1.653237621
E01000347,0.104,0.149,0.874,0.773,0.174,0.205,0.034386617,0.064332248,210000,367000,0.030976431,0.038157895,-0.849646128
E01000348,0.082,0.142,0.753,0.678,0.171,0.185,0.021198157,0.038304808,329000,605000,0.011440108,0.019741321,-0.881262185
E01000349,0.107,0.18,0.746,0.679,0.222,0.218,0.027972028,0.056998557,250000,500000,0.026506024,0.027214823,-0.791735718
E01000350,0.081,0.113,0.8,0.722,0.142,0.168,0.024346258,0.052848885,288750,465500,0.029880478,0.0323219,-1.234258134
E01000351,0.086,0.139,0.814,0.731,0.196,0.211,0.023809524,0.059046177,248500,400000,0.021410579,0.028606965,-1.665056776
E01000352,0.116,0.212,0.823,0.765,0.184,0.174,0.030973451,0.08423493,168975,326500,0.08778626,0.101028433,-1.631058657
E01000353,0.097,0.177,0.79,0.718,0.236,0.298,0.019591837,0.069784173,280500,525000,0.019002375,0.022356495,-2.868836099
E01000354,0.151,0.247,0.797,0.724,0.166,0.184,0.042396313,0.068881686,215000,442000,0.0265428,0.035786631,-0.404684169
E01000355,0.097,0.146,0.815,0.738,0.252,0.285,0.037488285,0.063209076,237498,440000,0.015742642,0.024657534,-0.564040475
E01000356,0.16,0.323,0.811,0.673,0.277,0.262,0.029712163,0.083790133,250000,487500,0.036245955,0.037723785,-2.004820339
E01000357,0.158,0.245,0.78,0.661,0.136,0.165,0.030739673,0.047153025,259000,507500,0.019191227,0.015804598,-0.49091969
E01000358,0.111,0.259,0.795,0.663,0.198,0.209,0.021204411,0.060471976,234500,465000,0.054658385,0.038829152,-2.423842601
E01000359,0.153,0.259,0.754,0.695,0.192,0.237,0.016789087,0.052380952,250000,465000,0.033567525,0.030816641,-2.265375271
E01000360,0.147,0.238,0.732,0.678,0.146,0.182,0.056208054,0.08381318,212500,360000,0.286570743,0.212407992,-0.736399841
E01000361,0.094,0.18,0.775,0.699,0.131,0.149,0.03580786,0.061417323,220000,400600,0.021373057,0.019863439,-1.044644711
E01000362,0.111,0.251,0.756,0.669,0.227,0.195,0.028873917,0.066889632,189500,326498,0.283018868,0.275210084,-1.829037798
E01000363,0.158,0.231,0.746,0.661,0.178,0.205,0.035747021,0.063694268,250000,510000,0.026462396,0.029652997,-0.469458033
E01000364,0.143,0.253,0.757,0.673,0.218,0.171,0.0335097,0.081120944,336000,450000,0.02590019,0.032371984,-1.746132806
E01000365,0.121,0.202,0.763,0.678,0.238,0.231,0.025528169,0.073941134,194998,282500,0.043426532,0.065092166,-2.199131981
E01000366,0.161,0.268,0.727,0.606,0.147,0.139,0.033050847,0.063262195,233500,460000,0.032095658,0.037192561,-0.720677435
E01000367,0.187,0.37,0.855,0.706,0.152,0.116,0.076376554,0.103037522,177000,292000,0.056293485,0.049500651,-0.615391688
E01000368,0.169,0.275,0.855,0.739,0.13,0.103,0.060606061,0.104050834,173248,321500,0.039380245,0.047058824,-0.416316625
E01000369,0.108,0.192,0.817,0.715,0.139,0.208,0.032232071,0.066571224,208000,375000,0.021551724,0.030724638,-1.661515268
E01000370,0.106,0.211,0.775,0.695,0.22,0.239,0.027288732,0.058506543,230000,375000,0.026891807,0.029860229,-1.693702421
E01000371,0.089,0.156,0.792,0.716,0.161,0.175,0.022569444,0.057915058,209112,371750,0.027706186,0.03125,-1.724052211
E01000372,0.226,0.32,0.825,0.703,0.152,0.142,0.087809037,0.109662577,180000,370000,0.042780749,0.063929619,0.308661286
E01000373,0.351,0.45,0.817,0.608,0.059,0.048,0.145067698,0.066225166,140000,258000,0.066583696,0.061561562,1.034920444
E01000374,0.169,0.296,0.863,0.72,0.115,0.107,0.094282849,0.112253642,172000,353000,0.056383668,0.071887035,0.01410535
E01000375,0.118,0.288,0.816,0.654,0.116,0.098,0.058441558,0.0667881,175000,327500,0.040595399,0.050519358,-0.755424985
E01000376,0.127,0.196,0.822,0.709,0.133,0.142,0.038709677,0.053042122,190000,348000,0.046541694,0.035491905,-0.287121709
E01000377,0.073,0.16,0.78,0.708,0.208,0.19,0.020912548,0.063322368,157500,270000,0.029494382,0.073921971,-2.511224865
E01000378,0.126,0.445219575,0.79,0.537669242,0.143,0.125633398,0.08169464,0.102151742,186000,319000,0.085342529,0.079747003,-2.266805532
E01000379,0.11,0.199,0.799,0.696,0.131,0.149,0.050675676,0.072262774,195500,382000,0.024852071,0.045507585,-0.547427835
E01000380,0.091,0.179,0.843,0.749,0.18,0.2,0.048341232,0.08045977,116000,217500,0.053571429,0.05733945,-0.979063494
E01000381,0.079,0.126,0.799,0.744,0.16,0.168,0.052536232,0.122545169,187500,400000,0.040599625,0.059765866,-0.913023325
E01000382,0.098,0.151,0.718,0.654,0.206,0.209,0.02189781,0.050702028,330000,530000,0.015737705,0.02345679,-1.353847933
