Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021
E01000214,0.2709999999999999,0.317,0.329,0.293,0.116,0.15,0.0349650349650349,0.0555155010814708,407000.0,652500.0
E01000141,0.465,0.515,0.631,0.556,0.054,0.093,0.0785024154589372,0.1186981493299298,235000.0,607500.0
E01000221,0.556,0.653,0.742,0.665,0.105,0.0819999999999999,0.1423690205011389,0.2023121387283237,161000.0,500000.0
E01000223,0.462,0.564,0.73,0.605,0.109,0.078,0.123644251626898,0.1595814257684761,300000.0,500000.0
E01000307,0.5539999999999999,0.593,0.745,0.618,0.128,0.13,0.0980392156862745,0.1250947687642153,280000.0,540000.0
E01000138,0.418,0.506,0.659,0.555,0.126,0.14,0.0893697083725305,0.146726862302483,430000.0,840000.0
E01000142,0.439,0.489,0.598,0.537,0.099,0.129,0.0971751412429378,0.1290858725761773,213750.0,463000.0
E01000222,0.522,0.575,0.693,0.569,0.1129999999999999,0.099,0.125886524822695,0.1404702970297029,362000.0,633500.0
E01000224,0.545,0.614,0.65,0.568,0.118,0.1369999999999999,0.115929203539823,0.1507159005275056,410250.0,685000.0
E01000137,0.4379999999999999,0.565,0.669,0.5539999999999999,0.152,0.108,0.1197960917587085,0.1590361445783132,335000.0,500000.0
E01000139,0.332,0.354,0.532,0.413,0.133,0.163,0.0815956482320943,0.089799476896251,328250.0,540000.0
E01000140,0.347,0.396,0.525,0.423,0.118,0.102,0.0717592592592592,0.0878378378378378,413500.0,735000.0
E01000143,0.444,0.519,0.7,0.598,0.096,0.089,0.1142061281337047,0.1213040181956027,243750.0,500000.0
E01002112,0.4429999999999999,0.5820000000000001,0.562,0.466,0.199,0.199,0.0529022777369581,0.0797546012269938,670000.0,895500.0
E01002114,0.432,0.547,0.64,0.575,0.292,0.254,0.0844854070660522,0.1362649294245385,295000.0,408000.0
E01002225,0.25,0.416,0.628,0.523,0.365,0.3809999999999999,0.043560606060606,0.0893672537508153,477228.0,720000.0
E01002226,0.435,0.568,0.596,0.506,0.251,0.218,0.0630573248407643,0.1048054919908466,330000.0,479250.0
E01002113,0.434,0.5670000000000001,0.575,0.478,0.176,0.195,0.050632911392405,0.0787644787644787,316500.0,975000.0
E01002115,0.54,0.607,0.5820000000000001,0.504,0.158,0.1889999999999999,0.0702070207020702,0.0949675324675324,330000.0,620000.0
E01002116,0.406,0.504,0.547,0.473,0.245,0.265,0.0491666666666666,0.0798192771084337,350000.0,527000.0
E01002117,0.634,0.4452195750160979,0.58,0.5376692423266796,0.121,0.1256333977248336,0.08243415054059729,0.10193748581159481,300000.0,640000.0
E01002118,0.476,0.499,0.648,0.589,0.176,0.181,0.0818759936406995,0.1364535266974291,257500.0,405000.0
E01002227,0.488,0.67,0.762,0.657,0.176,0.126,0.1338461538461538,0.1791044776119403,250000.0,499950.0
E01002228,0.52,0.613,0.62,0.536,0.1329999999999999,0.184,0.0844504021447721,0.1047723532638508,477650.0,1025500.0
E01002229,0.406,0.545,0.6579999999999999,0.5820000000000001,0.243,0.217,0.0658978583196046,0.1281708945260347,333000.0,541000.0
E01002230,0.456,0.58,0.637,0.546,0.207,0.234,0.0575056011949215,0.0974801061007957,332500.0,635000.0
E01002144,0.444,0.557,0.639,0.518,0.206,0.24,0.0614574187884108,0.0951672862453531,405500.0,645000.0
E01002146,0.409,0.616,0.539,0.43,0.171,0.2129999999999999,0.0266666666666666,0.066219614417435,451000.0,704375.0
E01002147,0.421,0.627,0.562,0.429,0.284,0.294,0.0427698574338085,0.0841121495327102,518500.0,937500.0
E01002149,0.461,0.5670000000000001,0.485,0.414,0.211,0.29,0.0261569416498993,0.0494604316546762,524000.0,757500.0
E01002140,0.478,0.562,0.6990000000000001,0.632,0.157,0.166,0.0695230396119644,0.1118832522585128,275000.0,470000.0
E01002141,0.425,0.583,0.669,0.585,0.203,0.2109999999999999,0.0607476635514018,0.1183757742601514,320000.0,576190.0
E01002142,0.51,0.5660000000000001,0.611,0.5539999999999999,0.16,0.18,0.0592705167173252,0.084,250000.0,585000.0
E01002143,0.569,0.612,0.7140000000000001,0.632,0.096,0.123,0.1116071428571428,0.1317034700315457,249000.0,480000.0
E01002145,0.429,0.539,0.654,0.593,0.254,0.261,0.0818767249310027,0.1342426417803302,320000.0,505000.0
E01002139,0.535,0.57,0.784,0.6829999999999999,0.114,0.121,0.1492985971943888,0.1493775933609958,213000.0,445000.0
E01002148,0.473,0.628,0.607,0.5,0.1599999999999999,0.1939999999999999,0.0682881197380729,0.0874684608915054,441250.0,892500.0
E01002150,0.409,0.5870000000000001,0.616,0.517,0.209,0.155,0.057471264367816,0.1301568855316676,253975.0,395900.0
E01002151,0.476,0.584,0.75,0.6679999999999999,0.158,0.165,0.1378968253968254,0.1411671924290221,232500.0,415000.0
E01002152,0.396,0.5,0.516,0.484,0.1969999999999999,0.25,0.03839590443686,0.0609480812641083,484975.0,787500.0
E01002119,0.611,0.615,0.679,0.573,0.105,0.092,0.1074249605055292,0.109979633401222,250000.0,365000.0
E01002120,0.594,0.621,0.7440000000000001,0.664,0.139,0.154,0.1376050420168067,0.1538461538461538,179950.0,515000.0
E01002121,0.6559999999999999,0.649,0.674,0.624,0.125,0.143,0.1042145593869731,0.123796423658872,305000.0,535000.0
E01002122,0.615,0.5870000000000001,0.693,0.637,0.1299999999999999,0.1379999999999999,0.088119590873328,0.1001990710019907,275000.0,513022.0
E01002123,0.612,0.564,0.7240000000000001,0.6409999999999999,0.1169999999999999,0.126,0.0922844175491679,0.106461086637298,319000.0,575000.0
E01002106,0.568,0.616,0.679,0.581,0.136,0.174,0.0686723348593852,0.0893407270486753,321500.0,580000.0
E01002108,0.652,0.705,0.631,0.508,0.125,0.158,0.0636991557943208,0.0956937799043062,365000.0,632500.0
E01002109,0.406,0.589,0.557,0.4529999999999999,0.164,0.1909999999999999,0.0526315789473684,0.0658073270013568,497000.0,660000.0
E01002110,0.599,0.662,0.632,0.523,0.13,0.165,0.0634184068058778,0.0832116788321167,461250.0,705000.0
E01002111,0.648,0.693,0.684,0.605,0.1169999999999999,0.175,0.0902688860435339,0.104225352112676,307500.0,625000.0
E01002185,0.52,0.642,0.7390000000000001,0.589,0.1009999999999999,0.105,0.1162264150943396,0.1454792658055744,246000.0,420000.0
E01002186,0.4029999999999999,0.5429999999999999,0.586,0.518,0.158,0.153,0.071071071071071,0.1237721021611002,271750.0,419000.0
E01002187,0.444,0.614,0.578,0.462,0.228,0.22,0.0657698056801195,0.1042983565107458,489000.0,578625.0
E01002190,0.423,0.59,0.528,0.436,0.249,0.264,0.0348837209302325,0.0665722379603399,568000.0,775000.0
E01002124,0.764,0.6609999999999999,0.7240000000000001,0.67,0.087,0.122,0.0915605095541401,0.1095603628750872,270000.0,500000.0
E01002125,0.6990000000000001,0.6,0.713,0.688,0.102,0.111,0.0905602455871066,0.106301718650541,295000.0,535000.0
E01002198,0.7559999999999999,0.6759999999999999,0.718,0.6679999999999999,0.0819999999999999,0.12,0.1021307861866274,0.0993333333333333,285000.0,500000.0
E01002200,0.745,0.7170000000000001,0.705,0.6829999999999999,0.1169999999999999,0.1,0.1001564945226917,0.1179164281625644,291000.0,510000.0
E01002203,0.752,0.66,0.703,0.615,0.1039999999999999,0.121,0.0899053627760252,0.1016597510373444,250000.0,492500.0
E01002232,0.579,0.6629999999999999,0.695,0.624,0.153,0.168,0.08008658008658,0.1544117647058823,265000.0,482500.0
E01002233,0.643,0.6609999999999999,0.703,0.627,0.099,0.111,0.1437246963562753,0.1490486257928118,235000.0,457500.0
E01002234,0.621,0.682,0.732,0.599,0.083,0.088,0.1201581027667984,0.0931506849315068,250000.0,450000.0
E01002235,0.634,0.679,0.7759999999999999,0.6920000000000001,0.1309999999999999,0.147,0.1383893666927287,0.1839841164791529,280000.0,472000.0
E01002236,0.6829999999999999,0.7,0.727,0.613,0.081,0.086,0.113670133729569,0.1236528644356211,250000.0,465000.0
E01002107,0.636,0.705,0.616,0.539,0.11,0.1669999999999999,0.0567210567210567,0.07833450952717,335000.0,630000.0
E01002197,0.6809999999999999,0.708,0.698,0.575,0.1829999999999999,0.195,0.0797979797979798,0.1181581233709817,350000.0,620101.0
E01002199,0.769,0.723,0.68,0.612,0.115,0.1639999999999999,0.0919540229885057,0.1030110935023771,330000.0,600000.0
E01002201,0.816,0.732,0.655,0.5660000000000001,0.139,0.176,0.0775075987841945,0.1045614035087719,340000.0,518000.0
E01002202,0.723,0.57,0.706,0.6779999999999999,0.091,0.1,0.1436314363143631,0.145795523290986,190000.0,310750.0
E01002179,0.672,0.638,0.649,0.562,0.085,0.11,0.1300236406619385,0.1257985257985258,284500.0,468000.0
E01002180,0.629,0.4452195750160979,0.66,0.5376692423266796,0.089,0.1256333977248336,0.08243415054059729,0.10193748581159481,194975.0,306000.0
E01002183,0.665,0.659,0.6859999999999999,0.659,0.136,0.18,0.0937700706486833,0.1673541543901001,267500.0,503750.0
E01002184,0.5870000000000001,0.579,0.7240000000000001,0.648,0.115,0.135,0.0932265112891478,0.1141160949868073,215000.0,440000.0
E01002231,0.596,0.655,0.743,0.628,0.105,0.1079999999999999,0.0870519385515727,0.1156549520766773,257500.0,495000.0
E01002154,0.534,0.4452195750160979,0.643,0.5376692423266796,0.145,0.1256333977248336,0.08243415054059729,0.10193748581159481,353500.0,600000.0
E01002156,0.474,0.688,0.5429999999999999,0.446,0.173,0.205,0.0455341506129597,0.0679012345679012,387500.0,730000.0
E01002162,0.54,0.643,0.604,0.535,0.1169999999999999,0.124,0.0811615785554728,0.0964737192282102,265000.0,555000.0
E01002163,0.578,0.67,0.615,0.467,0.153,0.178,0.0632183908045977,0.0770941438102298,402500.0,600000.0
E01002188,0.1959999999999999,0.35,0.4579999999999999,0.3979999999999999,0.239,0.2769999999999999,0.0223015165031222,0.0508601346297681,800000.0,915000.0
E01002189,0.297,0.472,0.473,0.395,0.204,0.219,0.0448504983388704,0.0570422535211267,795000.0,821835.0
E01002192,0.345,0.526,0.484,0.3939999999999999,0.241,0.246,0.0414258188824662,0.0715339233038348,470000.0,622500.0
E01002193,0.37,0.5670000000000001,0.532,0.437,0.135,0.134,0.0558213716108452,0.0996742671009772,455000.0,787000.0
E01002165,0.743,0.65,0.6990000000000001,0.6559999999999999,0.106,0.131,0.0926347760060744,0.1184120465434633,300000.0,490000.0
E01002166,0.778,0.701,0.728,0.652,0.125,0.163,0.0959555908009516,0.1090387374461979,290000.0,581000.0
E01002167,0.716,0.662,0.748,0.6709999999999999,0.115,0.143,0.100326264274062,0.117335352006056,216000.0,530000.0
E01002168,0.669,0.6579999999999999,0.785,0.6779999999999999,0.11,0.123,0.1016635859519408,0.1438848920863309,240000.0,475000.0
E01002169,0.75,0.69,0.7290000000000001,0.652,0.143,0.171,0.1081730769230769,0.1389090909090909,302500.0,500000.0
E01002153,0.5589999999999999,0.584,0.541,0.465,0.195,0.198,0.051927616050354,0.0706416072585871,380000.0,656500.0
E01002155,0.415,0.595,0.534,0.4629999999999999,0.1829999999999999,0.2019999999999999,0.05156382079459,0.0778097982708933,325500.0,675000.0
E01002157,0.653,0.685,0.552,0.476,0.1339999999999999,0.1669999999999999,0.0538876058506543,0.0871130309575234,361250.0,605000.0
E01002158,0.509,0.611,0.5529999999999999,0.426,0.156,0.198,0.0306691449814126,0.0547008547008547,452500.0,696250.0
E01002128,0.49,0.521,0.575,0.531,0.087,0.101,0.0898389095415117,0.1183294663573085,250000.0,393000.0
E01002130,0.631,0.6,0.589,0.575,0.054,0.066,0.093505039193729,0.1340434975588104,213250.0,355000.0
E01002181,0.565,0.602,0.584,0.486,0.106,0.1,0.0912951167728237,0.0946457544618712,235000.0,420000.0
E01002182,0.645,0.653,0.5720000000000001,0.527,0.108,0.113,0.0937098844672657,0.1082199881726788,229000.0,535000.0
E01002159,0.579,0.638,0.5710000000000001,0.49,0.141,0.154,0.0859985785358919,0.0868454661558109,335000.0,542000.0
E01002160,0.563,0.598,0.57,0.506,0.075,0.085,0.0557421087978509,0.1001532958610117,216250.0,540000.0
E01002161,0.672,0.7020000000000001,0.5770000000000001,0.511,0.122,0.145,0.0921938088829071,0.1133896260554885,349950.0,430000.0
E01002164,0.446,0.535,0.481,0.456,0.1129999999999999,0.131,0.0608365019011406,0.0727513227513227,239000.0,355000.0
E01002191,0.564,0.684,0.565,0.434,0.12,0.152,0.0509193776520509,0.0671310956301456,356000.0,646250.0
E01002194,0.309,0.505,0.469,0.38,0.208,0.2,0.0367947669664758,0.0511363636363636,500000.0,867500.0
E01002195,0.432,0.602,0.593,0.498,0.175,0.1829999999999999,0.0477430555555555,0.0625,390000.0,614056.0
E01002196,0.387,0.5529999999999999,0.506,0.4,0.166,0.2009999999999999,0.0271739130434782,0.0604982206405693,393000.0,762500.0
E01002126,0.632,0.4452195750160979,0.461,0.5376692423266796,0.128,0.1256333977248336,0.08243415054059729,0.10193748581159481,227500.0,416738.0
E01002127,0.608,0.62,0.506,0.484,0.139,0.174,0.060377358490566,0.099609375,300000.0,635000.0
E01002129,0.525,0.616,0.49,0.391,0.1,0.0819999999999999,0.0921544209215442,0.1018230324588706,255050.0,300000.0
E01002131,0.611,0.58,0.6729999999999999,0.596,0.122,0.163,0.0934199837530463,0.1314828341855368,340000.0,327000.0
E01002237,0.498,0.449,0.551,0.579,0.073,0.07,0.0740452065471551,0.0986547085201793,246000.0,355000.0
E01002238,0.518,0.552,0.5770000000000001,0.518,0.106,0.134,0.061503416856492,0.085219707057257,316400.0,527500.0
E01002240,0.469,0.626,0.618,0.518,0.148,0.132,0.0812302839116719,0.1022082018927444,321000.0,515000.0
E01002242,0.66,0.748,0.56,0.484,0.157,0.193,0.0636297903109183,0.0881971465629053,364750.0,643000.0
E01002208,0.473,0.623,0.54,0.439,0.219,0.2379999999999999,0.0500521376433785,0.0667853962600178,445000.0,672500.0
E01002209,0.607,0.675,0.579,0.482,0.148,0.147,0.0682004930156121,0.0910878112712975,410000.0,674000.0
E01002239,0.527,0.66,0.62,0.49,0.1889999999999999,0.193,0.0640599001663893,0.08286951144094,321500.0,575000.0
E01002241,0.667,0.721,0.635,0.55,0.0989999999999999,0.126,0.0935672514619883,0.1314209472981988,285000.0,516500.0
E01002133,0.649,0.6940000000000001,0.693,0.605,0.151,0.135,0.1384408602150537,0.1691358024691358,249000.0,500000.0
E01002136,0.574,0.563,0.607,0.535,0.1379999999999999,0.134,0.0752,0.084411583487369,305000.0,620000.0
E01002138,0.693,0.754,0.675,0.5870000000000001,0.0829999999999999,0.119,0.084070796460177,0.103125,257500.0,480000.0
E01002213,0.6729999999999999,0.4452195750160979,0.638,0.5376692423266796,0.083,0.1256333977248336,0.08243415054059729,0.10193748581159481,202500.0,317500.0
E01002211,0.626,0.685,0.727,0.638,0.083,0.122,0.1280918727915194,0.1409395973154362,231000.0,455000.0
E01002212,0.6940000000000001,0.7120000000000001,0.6990000000000001,0.605,0.106,0.108,0.1106687898089172,0.1406791406791406,192000.0,381250.0
E01002216,0.74,0.805,0.662,0.529,0.111,0.129,0.0908319185059422,0.1184905660377358,292225.0,530000.0
E01002217,0.6940000000000001,0.779,0.765,0.535,0.073,0.065,0.1444866920152091,0.1430246189917936,222750.0,385500.0
E01002132,0.482,0.5670000000000001,0.44,0.424,0.095,0.127,0.055022392834293,0.0933333333333333,325000.0,466000.0
E01002134,0.503,0.598,0.456,0.439,0.1379999999999999,0.153,0.0781108083560399,0.1248986212489862,312500.0,605000.0
E01002135,0.556,0.635,0.648,0.584,0.146,0.153,0.0900832702498107,0.1287009063444108,282500.0,418000.0
E01002137,0.22,0.314,0.5529999999999999,0.529,0.0619999999999999,0.068,0.0155172413793103,0.0391236306729264,336500.0,600000.0
E01002218,0.6509999999999999,0.706,0.68,0.5710000000000001,0.16,0.159,0.1017391304347826,0.1154639175257732,195000.0,404125.0
E01002219,0.715,0.747,0.6940000000000001,0.657,0.123,0.1339999999999999,0.1084243369734789,0.1577922077922078,222000.0,440750.0
E01002221,0.662,0.68,0.701,0.648,0.1089999999999999,0.1329999999999999,0.0732323232323232,0.1225997045790251,290000.0,522500.0
E01002222,0.6659999999999999,0.7290000000000001,0.711,0.578,0.1169999999999999,0.133,0.0847750865051903,0.1140418929402637,308000.0,491500.0
E01002214,0.645,0.7120000000000001,0.721,0.644,0.095,0.13,0.1194144838212634,0.1432414256893073,285000.0,474000.0
E01002215,0.552,0.613,0.809,0.706,0.147,0.146,0.1140754369825207,0.1537895511405445,240250.0,348000.0
E01002220,0.627,0.715,0.716,0.622,0.0899999999999999,0.14,0.0843881856540084,0.1133786848072562,299500.0,489000.0
E01002223,0.7,0.713,0.737,0.603,0.0939999999999999,0.144,0.0865384615384615,0.1170798898071625,250000.0,485000.0
E01002224,0.601,0.6679999999999999,0.743,0.687,0.0779999999999999,0.1159999999999999,0.1140754369825207,0.1342943854324734,269000.0,484500.0
E01002204,0.7190000000000001,0.711,0.655,0.578,0.111,0.105,0.108235294117647,0.1270491803278688,264000.0,375975.0
E01002206,0.696,0.735,0.659,0.589,0.122,0.149,0.0922619047619047,0.101555352241537,275000.0,502500.0
E01002207,0.6890000000000001,0.768,0.659,0.595,0.1239999999999999,0.137,0.0847457627118644,0.0875350140056022,295000.0,540000.0
E01002210,0.703,0.748,0.613,0.513,0.14,0.178,0.0726965342349957,0.1003921568627451,296000.0,505000.0
E01032576,0.6659999999999999,0.723,0.634,0.561,0.125,0.147,0.0711947626841243,0.0879284649776453,318000.0,552500.0
E01002170,0.7290000000000001,0.703,0.721,0.622,0.136,0.142,0.0863453815261044,0.127027027027027,303500.0,435000.0
E01002171,0.746,0.669,0.6679999999999999,0.6629999999999999,0.137,0.165,0.0834633385335413,0.1240086517664023,327250.0,580000.0
E01002172,0.652,0.679,0.7290000000000001,0.619,0.115,0.1389999999999999,0.0847750865051903,0.1038251366120218,270000.0,485000.0
E01002173,0.735,0.674,0.65,0.593,0.141,0.21,0.0728476821192053,0.1066997518610421,355000.0,625000.0
E01002174,0.765,0.778,0.648,0.568,0.158,0.2269999999999999,0.0713087248322147,0.1131934032983508,355000.0,668500.0
E01002175,0.768,0.716,0.618,0.596,0.149,0.2019999999999999,0.0679785330948121,0.1166380789022298,285500.0,650000.0
E01002176,0.748,0.6709999999999999,0.62,0.531,0.157,0.183,0.0823529411764705,0.1105633802816901,408000.0,607500.0
E01002177,0.68,0.7,0.682,0.588,0.135,0.168,0.0916744621141253,0.1046606704824202,310000.0,570000.0
E01002178,0.73,0.75,0.675,0.5720000000000001,0.141,0.175,0.0742857142857142,0.1016582552271088,280000.0,577500.0
E01002473,0.4029999999999999,0.598,0.52,0.42,0.201,0.263,0.0386230058774139,0.0869565217391304,885000.0,1450000.0
E01002475,0.3129999999999999,0.441,0.62,0.534,0.224,0.242,0.053953488372093,0.0948795180722891,409200.0,607500.0
E01002476,0.462,0.606,0.446,0.366,0.214,0.2649999999999999,0.0379310344827586,0.0572065378900445,625000.0,875000.0
E01002477,0.4029999999999999,0.56,0.516,0.429,0.2109999999999999,0.24,0.0578778135048231,0.1025179856115107,338500.0,533000.0
E01002482,0.405,0.595,0.495,0.3979999999999999,0.2319999999999999,0.237,0.0342706502636203,0.0680321872713972,521250.0,870000.0
E01002472,0.295,0.433,0.564,0.465,0.2239999999999999,0.243,0.0360205831903945,0.0757142857142857,248500.0,420000.0
E01002474,0.294,0.395,0.574,0.488,0.193,0.194,0.0486238532110091,0.0682471264367816,250000.0,539000.0
E01002478,0.272,0.371,0.509,0.439,0.194,0.205,0.0516934046345811,0.0723735408560311,315000.0,540000.0
E01002483,0.4039999999999999,0.521,0.628,0.531,0.179,0.175,0.0561708860759493,0.0778635778635778,355000.0,588750.0
E01002484,0.26,0.369,0.665,0.608,0.15,0.1669999999999999,0.0454115421002838,0.0875656742556917,280000.0,535500.0
E01002485,0.3409999999999999,0.484,0.6459999999999999,0.56,0.145,0.141,0.0658207771609833,0.0898389095415117,246000.0,280000.0
E01002438,0.1159999999999999,0.2059999999999999,0.693,0.611,0.193,0.187,0.0280172413793103,0.0614478114478114,382500.0,520000.0
E01002439,0.152,0.19,0.7090000000000001,0.6759999999999999,0.1729999999999999,0.192,0.0417777777777777,0.0923566878980891,250000.0,417150.0
E01002440,0.0959999999999999,0.159,0.7979999999999999,0.728,0.185,0.191,0.0472906403940886,0.0839874411302982,227000.0,394975.0
E01002441,0.154,0.2059999999999999,0.748,0.664,0.173,0.2109999999999999,0.0536499560246262,0.0867924528301886,218750.0,412500.0
E01002442,0.1009999999999999,0.1529999999999999,0.799,0.73,0.132,0.16,0.0500894454382826,0.0798507462686567,210000.0,442500.0
E01002433,0.2359999999999999,0.375,0.648,0.53,0.153,0.148,0.049814126394052,0.0822055137844611,249999.0,406250.0
E01002436,0.2,0.302,0.6709999999999999,0.595,0.177,0.203,0.038029386343993,0.0679611650485436,300500.0,573500.0
E01002479,0.303,0.392,0.69,0.604,0.165,0.159,0.0590682196339434,0.0863013698630137,308500.0,566000.0
E01002480,0.293,0.46,0.596,0.478,0.198,0.211,0.032156862745098,0.0611970410221923,365000.0,542350.0
E01002481,0.3129999999999999,0.424,0.691,0.608,0.153,0.177,0.0663829787234042,0.1016566265060241,278000.0,370000.0
E01002533,0.142,0.229,0.722,0.65,0.09,0.139,0.0339302544769085,0.0649572649572649,260000.0,465000.0
E01002534,0.1459999999999999,0.235,0.665,0.564,0.1889999999999999,0.222,0.0359223300970873,0.0647540983606557,440000.0,595000.0
E01002538,0.1509999999999999,0.239,0.718,0.62,0.19,0.244,0.0469011725293132,0.0713770728190338,240500.0,395000.0
E01002539,0.122,0.2309999999999999,0.684,0.594,0.2319999999999999,0.248,0.0268767377201112,0.0812544547398431,430000.0,750000.0
E01002418,0.227,0.342,0.723,0.614,0.156,0.1689999999999999,0.039708265802269,0.0705882352941176,316000.0,572500.0
E01002419,0.2209999999999999,0.385,0.633,0.534,0.153,0.158,0.030713640469738,0.0545722713864306,333475.0,430000.0
E01002431,0.2759999999999999,0.427,0.562,0.522,0.183,0.237,0.0318725099601593,0.0456204379562043,442475.0,785000.0
E01002432,0.22,0.379,0.617,0.514,0.197,0.22,0.0398959236773634,0.0766129032258064,407475.0,645000.0
E01002437,0.214,0.366,0.625,0.532,0.309,0.354,0.021484375,0.0712530712530712,500000.0,852500.0
E01002430,0.1309999999999999,0.217,0.584,0.523,0.1809999999999999,0.247,0.0218778486782133,0.0329391891891891,600000.0,920000.0
E01002434,0.13,0.179,0.617,0.563,0.21,0.263,0.0178197064989517,0.0559006211180124,535000.0,851000.0
E01002435,0.1979999999999999,0.304,0.615,0.525,0.1999999999999999,0.24,0.0247383444338725,0.0584,550500.0,762500.0
E01002470,0.202,0.3109999999999999,0.679,0.593,0.1879999999999999,0.181,0.0354785478547854,0.0853902601734489,300000.0,625500.0
E01002535,0.2359999999999999,0.37,0.586,0.483,0.188,0.185,0.0313432835820895,0.073340471092077,280500.0,365000.0
E01002416,0.1579999999999999,0.298,0.757,0.618,0.1289999999999999,0.158,0.0347277032359905,0.0633750921149594,312000.0,536500.0
E01002417,0.207,0.382,0.626,0.528,0.2,0.204,0.0387665198237885,0.0566801619433198,370000.0,557500.0
E01002420,0.2009999999999999,0.304,0.7,0.58,0.133,0.154,0.0555073720728534,0.0748829953198128,308750.0,515000.0
E01002421,0.2059999999999999,0.357,0.718,0.581,0.192,0.1969999999999999,0.0409698996655518,0.064963503649635,332000.0,592000.0
E01002471,0.17,0.285,0.635,0.55,0.138,0.17,0.0252312867956265,0.0454545454545454,270000.0,518000.0
E01002465,0.192,0.308,0.698,0.634,0.1379999999999999,0.1119999999999999,0.0361010830324909,0.0748702742772424,208000.0,467500.0
E01002467,0.15,0.2359999999999999,0.7290000000000001,0.626,0.259,0.245,0.023023023023023,0.0579483163664839,328750.0,575000.0
E01002494,0.2609999999999999,0.4039999999999999,0.7140000000000001,0.618,0.105,0.1159999999999999,0.0455271565495207,0.0958512160228898,250000.0,485000.0
E01002536,0.224,0.324,0.632,0.534,0.149,0.122,0.0352595494613124,0.0505725190839694,230000.0,444970.0
E01002537,0.2359999999999999,0.387,0.635,0.482,0.126,0.161,0.0317164179104477,0.0619559651817716,500000.0,420000.0
E01002415,0.1629999999999999,0.309,0.738,0.593,0.138,0.145,0.0207006369426751,0.0546932742054693,275000.0,500000.0
E01002466,0.114,0.25,0.732,0.64,0.144,0.1379999999999999,0.0271877655055225,0.0532458059810357,275000.0,508000.0
E01002468,0.147,0.267,0.725,0.6,0.107,0.144,0.0264,0.0540735400144196,273475.0,500000.0
E01002469,0.147,0.242,0.73,0.617,0.13,0.174,0.0216519647153167,0.0580973129992737,319000.0,565000.0
E01002495,0.242,0.392,0.711,0.5720000000000001,0.084,0.105,0.0342270393610952,0.0873983739837398,250000.0,520000.0
E01002458,0.192,0.369,0.6559999999999999,0.521,0.234,0.232,0.0196078431372549,0.0425894378194207,485000.0,727500.0
E01002459,0.127,0.2779999999999999,0.652,0.5539999999999999,0.239,0.249,0.0425702811244979,0.045090909090909,460000.0,716250.0
E01002460,0.1779999999999999,0.2459999999999999,0.624,0.544,0.236,0.23,0.019680196801968,0.0534804753820033,380500.0,525000.0
E01002462,0.224,0.35,0.606,0.508,0.1679999999999999,0.158,0.0161290322580645,0.0503035559410234,375000.0,605000.0
E01002464,0.1679999999999999,0.2479999999999999,0.6659999999999999,0.575,0.155,0.152,0.03,0.0492572322126661,334000.0,536500.0
E01002461,0.369,0.522,0.612,0.492,0.183,0.2179999999999999,0.0334883720930232,0.0738095238095238,325000.0,990000.0
E01002463,0.2759999999999999,0.423,0.657,0.5529999999999999,0.187,0.231,0.0196078431372549,0.0538585209003215,457500.0,745000.0
E01002512,0.2759999999999999,0.445,0.601,0.506,0.214,0.193,0.0257410296411856,0.0538599640933572,317500.0,510500.0
E01002513,0.27,0.469,0.655,0.5820000000000001,0.198,0.2479999999999999,0.0380859375,0.0963455149501661,411500.0,635000.0
E01002516,0.421,0.53,0.603,0.535,0.18,0.216,0.0351526364477335,0.0923330585325638,367000.0,720000.0
E01002450,0.3,0.429,0.778,0.637,0.093,0.107,0.0375494071146245,0.0581092801387684,249975.0,432500.0
E01002451,0.3159999999999999,0.494,0.731,0.616,0.119,0.146,0.0378927911275415,0.0643522438611346,302000.0,505000.0
E01002452,0.35,0.485,0.71,0.622,0.1,0.125,0.0360915492957746,0.0884955752212389,287000.0,475000.0
E01002453,0.31,0.471,0.7290000000000001,0.618,0.117,0.134,0.0389294403892944,0.0820029027576197,238000.0,470000.0
E01002454,0.29,0.358,0.792,0.691,0.121,0.142,0.0640066500415627,0.1269070735090152,230000.0,433000.0
E01002414,0.462,0.48,0.815,0.71,0.052,0.069,0.0166775670372792,0.0463073852295409,232500.0,310000.0
E01002514,0.297,0.3979999999999999,0.595,0.501,0.132,0.131,0.0388888888888888,0.0802469135802469,222950.0,365000.0
E01002515,0.265,0.4452195750160979,0.6659999999999999,0.5376692423266796,0.121,0.1256333977248336,0.08243415054059729,0.10193748581159481,201000.0,505000.0
E01033725,0.3009999999999999,0.4452195750160979,0.6859999999999999,0.5376692423266796,0.118,0.1256333977248336,0.08243415054059729,0.10193748581159481,230000.0,407500.0
E01002520,0.3179999999999999,0.3989999999999999,0.705,0.625,0.075,0.082,0.0783333333333333,0.0985824742268041,215000.0,415000.0
E01002521,0.329,0.429,0.655,0.5770000000000001,0.1639999999999999,0.1229999999999999,0.0642693190512624,0.1331360946745562,175000.0,280000.0
E01002523,0.428,0.446,0.687,0.612,0.078,0.107,0.0645412130637636,0.0926365795724465,247000.0,456125.0
E01033724,0.486,0.4452195750160979,0.7070000000000001,0.5376692423266796,0.052,0.1256333977248336,0.08243415054059729,0.10193748581159481,232500.0,386000.0
